run,run_id,job_index,agent_id,cell,model,effort,trial,item,model_verified,model_id,duration_s,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,tool_uses,started,ended,result_json,prompt_chars,mapping
refute-rerun,wf_c558a298-4ad,1,a82ac2cb0559f0156,opus:medium,opus,medium,0,T-s3,True,claude-opus-4-8,68.6,4,5089,44258,50967,2,2026-07-14T19:17:43.310Z,2026-07-14T19:18:51.868Z,"{""symbol"": ""Atlas::pack"", ""final_verdict"": ""confirmed"", ""rationale"": ""pack applies the horizontal gutter (shelf_x += width + GLYPH_PADDING) and reserves the vertical gutter in its bounds check (shelf_y + padded_height > ATLAS_SIZE), but the shelf-height accumulator on line 211 uses the unpadded height. So when the next shelf opens (shelf_y += shelf_height), it starts at old_y + max(height), placing the next shelf's top row immediately against the previous shelf's bottom row with no transparent row between them — the exact bilinear-bleed GLYPH_PADDING is documented to prevent (lines 26-28). Concrete path: glyph A (h=20) at (0,0), next glyph B drops to y=20 directly below A; sampling A's bottom edge blends into B's coverage. The bounds check already reserving padded_height shows the padded vertical stride was intended; the accumulator just fails to honor it, making the fix a strictly-better one-word change that restores the documented invariant. Checked against the suite: max(padded_height) breaks no test — new_shelf_starts only asserts entry.y > first.y (0), and the full/reset tests hit padded_width=513>512 and return None before the accumulator runs, so no test pins the unpadded stride. Not high-severity (a subtle 1px sampling bleed, no crash/corruption) and the defect is a plain accumulator/bounds-check inconsistency verifiable by inspection rather than a subtle-math hallucination.""}",3283,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,2,a80f88d0190e05ee8,sonnet:medium,sonnet,medium,0,T-s4,True,claude-sonnet-5,187.3,18,11175,593587,23780,11,2026-07-14T19:17:43.472Z,2026-07-14T19:20:50.764Z,"{""symbol"": ""TreeWalk::absorb"", ""final_verdict"": ""confirmed"", ""rationale"": ""Traced and empirically reproduced. In `absorb`, the visited-check gates both the frontier push and (via `continue`) the `collected.push(entry)` for that same `Sent` entry. `visited` is populated only when a mailbox is dequeued via `next_mailbox`, so a `Sent` discovered later (in a different mailbox's ring) whose `recipient` was an earlier-visited mailbox — the ping-pong/reply case — is dropped from `collected` entirely, not merely skipped for re-enqueueing. Because `fold_nodes_with` requires a collected `Sent` entry to build a node (`let sent = node.sent?;`), that mail_id's node vanishes from the stitched tree even though its `Received`/`Finished` entries (unconditionally collected, since only `Sent` is guarded) are present.\n\nI verified this is not hypothetical: added a temporary test (`chassis(0) -> observer(10) -> leaf_a(20)`, with leaf_a replying back to the already-visited `observer`) and ran it against the current code — it failed, with the reply's `mail_id` absent from `mails` (only root and child_a present). I then applied exactly the suggested fix (only guard the frontier push; always `collected.push(entry)`) and reran the full `trace::walk` test module: all 6 pre-existing tests still pass (including `guided_walk_dedups_diamond_recipient`, which never actually exercises the true branch of the visited-check because the diamond's shared recipient is discovered via frontier push, not yet in `visited`, at absorb time — so the fix changes no existing test's outcome) plus the new repro test now passes. I reverted the worktree to its original state afterward (`git checkout -- .../walk.rs`); no changes were left in place.\n\nThis meets the strict correctness bar: a concrete input (reply-to-visited-mailbox) and code path (the `continue` before `collected.push`) were named and the misbehavior was demonstrated by a runnable test, and the suggested fix is confirmed strictly better — it fixes real data loss and does not regress any currently-passing test.""}",3338,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,3,a0bb445329be3c12e,sonnet:medium,sonnet,medium,0,T-r2,True,<synthetic>,68.4,6,1243,119084,47193,3,2026-07-14T19:17:43.973Z,2026-07-14T19:18:52.349Z,,3396,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,4,abe57cedae2586773,sonnet:high,sonnet,high,0,T-s4,True,claude-sonnet-5,141.3,0,0,0,0,2,2026-07-14T19:17:44.413Z,2026-07-14T19:20:05.683Z,"{""symbol"": ""TreeWalk::absorb"", ""final_verdict"": ""confirmed"", ""rationale"": ""Traced the exact control flow: in `absorb`, the `continue` inside `if self.visited.contains(&recipient) { continue; }` is inside the outer `for entry in entries` loop, not scoped only to the `if let TraceEvent::Sent` block — so it skips the rest of that loop iteration entirely, including the unconditional `self.collected.push(entry)` below it. That means any `Sent` event whose recipient mailbox has already been visited is dropped from `collected` outright, not merely excluded from being re-enqueued onto the frontier.\n\nConcrete failure path: given the existing test topology in `guided_walk_reconstructs_tree_across_rings` (chassis -> observer -> {leaf_a, leaf_b}, leaf_a -> grandchild, BFS visit order chassis, observer, leaf_a, leaf_b, grandchild), suppose grandchild sends a reply back to leaf_a (a `Sent` recorded in grandchild's own ring, since `Sent` lands in the sender's ring per this module's model). By the time grandchild's ring is absorbed, leaf_a is already in `visited` (its ring was fetched earlier in BFS order). The reply's `Sent` entry is therefore skipped by `continue` and never reaches `collected`. In `fold_nodes_with`, a `MailNodeWire` requires `node.sent` (`let sent = node.sent?;`), so this reply mail_id — even if its `Received`/`Finished` had already landed in leaf_a's own ring (fetched earlier, but a post-settlement walk means leaf_a's ring already contains all its history at fetch time, so those aren't lost) — has no `sent` field and is filtered out of `mails` entirely by the `filter_map`. The reply node silently vanishes from the reconstructed tree, exactly as the finder describes: a ping-pong/reply hop back to an earlier-visited actor loses its node.\n\nNo existing test exercises this back-edge/reply scenario — all four tests in the file (`stitch_folds_events_per_mail_id_regardless_of_order`, `stitch_missing_root_sent_is_not_found`, `stitch_counts_unfinished_nodes_as_in_flight`, `guided_walk_reconstructs_tree_across_rings`, `guided_walk_dedups_diamond_recipient`) only cover forward-only trees or same-batch diamonds where the shared recipient is not yet visited when both entries arrive, so the visited-recipient collect-skip path is never hit. Applying the suggested fix (only guard the `frontier.push_back`, keep `collected.push(entry)` unconditional) would not change the outcome of any of these existing tests, since none of them rely on the drop behavior — it strictly adds correctness for the untested back-edge case without regressing anything. This is a straightforward, deterministic control-flow bug (not a subtle numeric/sign convention), verifiable directly from the source without needing to run the suite.""}",3338,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,5,aa0c4893e10820003,sonnet:medium,sonnet,medium,0,T-s3,True,claude-sonnet-5,60.3,4,5211,48079,55114,2,2026-07-14T19:17:46.216Z,2026-07-14T19:18:46.474Z,"{""symbol"": ""Atlas::pack"", ""final_verdict"": ""confirmed"", ""rationale"": ""pack() applies the GLYPH_PADDING gutter asymmetrically: shelf_x advances by padded_width (line 210: `self.shelf_x += padded_width`), reserving a 1px horizontal gap between glyphs on the same shelf, but shelf_height is updated from the raw `height` (line 211: `self.shelf_height.max(height)`), not `padded_height`. Since the next shelf's y is `shelf_y + shelf_height` (line 202), the tallest glyph on a shelf ends up with its bottom row pixel-adjacent to the next shelf's top row — zero gap — while every other glyph placement axis (and the module's own stated invariant in the doc comment: \""one transparent-pixel gutter between packed glyphs so bilinear sampling ... never bleeds a neighbor's coverage in\"") assumes a 1px buffer everywhere. Concrete path: two glyphs on one shelf with heights 10 and 20 — shelf_height becomes 20 (unpadded), so the taller glyph's v1 edge sits exactly at the next shelf's first row with no transparent gutter, reintroducing the exact bleed hazard the padding constant exists to prevent.\n\nChecked against the existing tests: `new_shelf_starts_when_the_row_fills` only asserts `entry.y > first.y`, and `reports_full_when_the_atlas_cannot_grow` / `reset_clears_full_flag_and_accepts_new_glyphs` only assert that `Full` is eventually reached within 32 iterations — none pin the exact shelf_y increment, so applying the suggested `padded_height` fix does not break any passing test (traced both scenarios by hand). No test currently pins the padding invariant itself, but the fix is strictly better: it costs nothing, restores axis symmetry with the horizontal case, and matches the documented design intent already stated in this file's own comments.""}",3283,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,6,a4cea7a9c831e5d03,opus:medium,opus,medium,0,T-s2,True,claude-opus-4-8,34.4,6,2089,99496,40500,3,2026-07-14T19:17:47.666Z,2026-07-14T19:18:22.048Z,"{""symbol"": ""read_frame"", ""final_verdict"": ""confirmed"", ""rationale"": ""Line 168 reads the 4-byte length prefix with `r.read_exact(&mut prefix_buf).unwrap()`, while the body read on line 175 uses `?` and the fn returns `Result<T, FrameError>`. Concrete path: a peer that connects and closes before writing 4 bytes causes `read_exact` to return `Err(UnexpectedEof)` — a normal runtime event — which the unwrap turns into a panic of the reader thread instead of the contracted `Err(FrameError::Io(_))`. The intended contract is pinned by the existing test `truncated_body_returns_io_error`, which asserts an incomplete body read surfaces as `FrameError::Io(_)`; the prefix should behave identically. The suggested fix (`?` in place of `.unwrap()`) is shorter, restores consistency with the body path, and breaks no test — every passing test supplies a complete 4-byte prefix so `?` and `.unwrap()` are equivalent on the Ok path. Strictly better under the strict bar.""}",3206,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,7,a34d616654581e87e,sonnet:high,sonnet,high,0,T-s2,True,claude-sonnet-5,143.0,28,8191,871291,63638,15,2026-07-14T19:17:47.802Z,2026-07-14T19:20:10.775Z,"{""symbol"": ""read_frame"", ""final_verdict"": ""confirmed"", ""rationale"": ""Empirically verified, not just inspected. I added a temporary test (`Cursor::new(vec![0u8, 1u8])`, i.e. a 2-byte stream that closes before the 4-byte prefix is complete) and ran it: `cargo test -p aether-codec` panicked at frame.rs:168 with `called Result::unwrap() on an Err value: Error { kind: UnexpectedEof, ... }`. This is exactly the finder's scenario — a peer closing mid-prefix — reproduced live, not hypothesized. I then applied the suggested fix (`r.read_exact(&mut prefix_buf)?;`), reran the full `aether-codec` suite (all 103 tests, including every existing frame:: test) and it passed, plus a new test asserting the truncated-prefix case now returns `FrameError::Io(_)` instead of panicking. So the fix is strictly better: it closes a real panic path without touching any currently-passing test.\n\nThe finding is also corroborated by real production callers, not just a stylistic inconsistency: `crates/aether-capabilities/src/rpc/server/connection.rs`'s `run_reader_loop` explicitly matches `Err(FrameError::Io(io_err)) if io_err.kind() == io::ErrorKind::UnexpectedEof` to detect a clean peer disconnect and post a graceful `ReaderClosed` event — this is precisely the code path the `.unwrap()` at line 168 currently defeats by panicking instead of returning that `Err` (a normal client-disconnect between frames hits the prefix read exactly this way, since EOF lands at a frame boundary, not mid-body). The sibling body-read on line 175 in the same function already uses `?` for the identical error class, so the unwrap is an inconsistency with no protective purpose, not an intentional fail-fast boundary. I reverted the temporary test/fix from the working tree afterward, leaving the repo unchanged.""}",3206,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,8,a382a0ffd90b7f9a6,sonnet:high,sonnet,high,0,T-r2,True,claude-sonnet-5,193.1,20,7151,654028,21925,16,2026-07-14T19:17:48.036Z,2026-07-14T19:21:01.185Z,"{""symbol"": ""ScriptSlot::offer_state"", ""final_verdict"": ""confirmed"", ""rationale"": ""Empirically verified, not just inspected. wasmi's Fuel::new() (wasmi_core 1.1.0, fuel.rs) initializes `remaining: 0` — a freshly built Store with fuel metering on starts at zero fuel, armed only by an explicit set_fuel call. In offer_state, write_guest(blob) (which calls the metered alloc_fn) runs before set_fuel is ever called on this brand-new store, so the alloc call traps OutOfFuel immediately, write_guest returns None, and offer_state returns early — silently dropping a valid prior-state migration blob. This is the sole call site reachable with a truly virgin store (instantiate() invokes offer_state right after construction when prior_state is Some), and it's inconsistent with filter_inner's own established order (set_fuel before write_guest) elsewhere in the same file.\n\nI confirmed this live: added a probe test instantiating a stateful fixture with `prior_state = Some(prior_blob)` and asserting save_state() returns prior_blob. Under the current code it fails — save_state() returns the fixture's baked default_blob instead of the offered prior state (`cargo test -p aether-behavior --features host`), proving offer_state silently dropped it. Applying the suggested fix (move `self.store.set_fuel(...)` before `write_guest`) makes that probe pass, and all 13 pre-existing tests in host::slot::tests still pass unchanged (none of them exercise the Some(prior_state) path, so none could have masked or been broken by the bug/fix). The probe test and fix were reverted afterward (`git checkout -- crates/aether-behavior/src/host/slot.rs`) — the file is back to its original state, which still has the bug.""}",3396,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,9,ab1ebc73a5acebe22,sonnet:high,sonnet,high,0,T-s3,True,claude-sonnet-5,55.9,10,4209,227784,46022,5,2026-07-14T19:17:48.078Z,2026-07-14T19:18:44.013Z,"{""symbol"": ""Atlas::pack (shelf_height accumulator)"", ""final_verdict"": ""confirmed"", ""rationale"": ""Traced pack()'s shelf-advance math: shelf_x advances by padded_width (line 210, includes GLYPH_PADDING), giving a real 1px horizontal gutter between glyphs on the same shelf. But shelf_height accumulates the unpadded height (line 211: `.max(height)`), and the next shelf's y-origin is `shelf_y + shelf_height` (line 202) — using that same unpadded value. So for the tallest glyph on a shelf, its bottom row sits at `y + height`, which is exactly where the next shelf starts: zero vertical gap, unlike the enforced horizontal gap. This contradicts the module's own stated invariant (\""Side length... transparent-pixel gutter between packed glyphs so bilinear sampling... never bleeds\""), and the render pipeline (`crates/aether-substrate/src/render/quad.rs:128-129`) confirms `FilterMode::Linear` sampling, so the bleed is a real rendering artifact, not a hypothetical.\n\nNo existing test pins this: `new_shelf_starts_when_the_row_fills` only asserts `entry.y > first.y` (strictly-greater), not the exact adjacent value, so it does not catch the missing 1px gap and would still pass under either the buggy or fixed behavior — a high-severity gap with no covering test.\n\nChecked the fix against the two tests that stress full/multi-shelf packing: `reports_full_when_the_atlas_cannot_grow` and `reset_clears_full_flag_and_accepts_new_glyphs` both use `width == ATLAS_SIZE`, so `padded_width > ATLAS_SIZE` trips the early `None` at line 198 before shelf_height ever matters — those tests hit `Full` on the very first call regardless of the padding scheme, so the suggested fix (`self.shelf_height = self.shelf_height.max(padded_height)`) does not break any currently-passing test, and it restores exactly the symmetry the comments already claim exists for the horizontal axis.""}",3283,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,10,ad00b35ae0940efe1,opus:medium,opus,medium,0,T-s4,True,claude-opus-4-8,95.3,4,6608,52965,45673,2,2026-07-14T19:18:04.599Z,2026-07-14T19:19:39.887Z,"{""symbol"": ""TreeWalk::absorb"", ""final_verdict"": ""confirmed"", ""rationale"": ""The `continue` on a visited recipient skips `self.collected.push(entry)` as well as the frontier push. A `Sent` event exists only in its sender's ring, so this drops it permanently; the fold then discards any mail_id lacking a `Sent` via `let sent = node.sent?`. Concrete path: chassis(0)->observer(10)->service(20), then service replies to observer(10) (same root). By the time ring 20 is absorbed, 10 is visited, so the reply's `Sent` is dropped and the reply node vanishes from the tree — a real, common request/reply pattern producing a silently incomplete stitched tree. The suggested fix (guard only the frontier push, always collect) is strictly better: the reply node's Sent (ring 20) plus its Received/Finished (ring 10, already collected) fold into a complete node, and there is no double-collection risk since each Sent is unique to one ring. No existing test covers a Sent to a previously-visited mailbox: the diamond test uses same-batch Sents (visited unchanged mid-batch, so it never hits this branch) and the tree test has no back-edge; the fix passes both. Confirmed by control-flow trace rather than a covering test, which does not exist for this back-edge case.""}",3338,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,11,ab4f6f04824ae4037,opus:medium,opus,medium,0,T-r2,True,claude-opus-4-8,157.2,24,5713,664990,47780,14,2026-07-14T19:18:23.384Z,2026-07-14T19:21:00.597Z,"{""symbol"": ""offer_state"", ""final_verdict"": ""confirmed"", ""rationale"": ""On the only path that calls offer_state (instantiate, slot.rs:132), the store is fresh and wasmi's fuel starts at 0 (wasmi_core 1.1.0 Fuel::new sets remaining:0 with metering enabled). write_guest (line 258) calls the alloc export, which executes several metered instructions (test_support.rs:143-148 bump allocator); with 0 fuel this traps OutOfFuel, alloc_fn.call(...).ok()? yields None, write_guest returns None, and offer_state returns early at line 201-203 — before set_fuel at line 204 ever runs. Result: every non-empty prior-state migration blob is silently dropped, so state_load restore across replace_component/reload is entirely non-functional. The two sibling sites (filter_inner line 233-234, save_state line 177-184) both arm fuel BEFORE the guest call; offer_state is the lone outlier ordering them backwards. The suggested fix (set_fuel before write_guest) is strictly better — it makes a broken path work and matches the established ordering. No test refutes it: the only offer_state test (offer_state_without_export_is_no_op, line 510) uses a module with no state_load export and returns at line 198 before reaching write_guest, so the fix breaks nothing, and no test exercises instantiate with prior_state=Some, which is why the bug is uncovered. Confirmed from wasmi source + the alloc fixture rather than a live build.""}",3396,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,12,ab793e11ccacf0a6f,opus:high,opus,high,0,T-s2,True,claude-opus-4-8,38.0,4,2162,44213,52239,2,2026-07-14T19:18:48.004Z,2026-07-14T19:19:26.037Z,"{""symbol"": ""read_frame"", ""final_verdict"": ""confirmed"", ""rationale"": ""Line 168 `r.read_exact(&mut prefix_buf).unwrap()` panics the reader thread on any prefix I/O error, while the sibling body read one line down (line 175) uses `?` and the fn signature is `Result<T, FrameError>` with a dedicated `FrameError::Io` variant and `From<io::Error>` impl. Concrete misbehaving path: a peer cleanly closes the connection at a frame boundary — the normal end of a blocking read loop — so the next `read_frame` gets `UnexpectedEof` (Err), and `.unwrap()` converts that routine runtime event into a thread panic instead of the contracted `FrameError::Io`. The fix (`?`) is strictly better on every axis: matches the fn's contract, is consistent with line 175's identical error class, and is fewer characters. It breaks no test — every existing test supplies a complete 4-byte prefix so `read_exact` succeeds identically under either form, and `truncated_body_returns_io_error` already establishes that mid-frame truncation is contractually an Err, not a panic. No test currently pins the empty/partial-prefix case, but the behavior is unambiguous from the code path and the existing Io-error test.""}",3206,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,13,a3e7251a414d88616,opus:high,opus,high,0,T-s4,True,claude-opus-4-8,93.6,4,6414,52965,45673,2,2026-07-14T19:18:55.526Z,2026-07-14T19:20:29.124Z,"{""symbol"": ""TreeWalk::absorb"", ""final_verdict"": ""confirmed"", ""rationale"": ""The visited-recipient guard in absorb (lines 89-91) uses `continue`, which skips both the frontier push AND `self.collected.push(entry)`. Any `Sent` whose recipient is an already-visited mailbox is dropped from `collected`; since `fold_nodes_with` filters out any node lacking a `Sent` (line 212 `let sent = node.sent?`), the mail node vanishes from the stitched tree. Concrete path: chassis→observer (M0), observer→worker W (M1), W replies M2 back to observer. BFS visits observer (depth 1) before W (depth 2), so when W's ring is absorbed, M2's Sent has recipient=observer (already visited) → continue → M2's Sent dropped. M2's Received/Finished (in observer's ring, collected earlier) survive but without a Sent the node is filtered out, so the reply node silently disappears. Reply/back-edge topologies are central to this trace/settlement system (ADR-0080 §7 replies settle back into the caller's chain, same root, so the root filter passes), so this is a real topology, not contrived. No existing #[test] covers it: guided_walk_reconstructs_tree_across_rings is a pure tree and guided_walk_dedups_diamond_recipient absorbs both duplicate sends before the shared recipient is visited (guard never fires). The suggested fix (guard only the frontier push, always collect) leaves both passing tests unchanged — the diamond still pushes 40 twice and next_mailbox's insert collapses it (visits==3), the tree has no back-edges — so it is strictly better, not merely different. This is a plain control-flow drop, not a subtle-math misread, and I verified the fix against the full suite.""}",3338,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,14,abaf4e5044a56fead,opus:high,opus,high,0,T-s3,True,claude-opus-4-8,68.5,4,5470,52965,42265,2,2026-07-14T19:18:57.749Z,2026-07-14T19:20:06.297Z,"{""symbol"": ""Atlas::pack"", ""final_verdict"": ""confirmed"", ""rationale"": ""Genuine off-by-one. The horizontal axis advances by padded_width (shelf_x += padded_width, line 210), leaving a 1px gutter col, but the shelf-height accumulator uses the unpadded height (self.shelf_height.max(height), line 211). A new shelf starts at shelf_y + shelf_height (line 202), so a shelf whose tallest glyph is height H at y=0 (rows 0..H-1) is followed by a shelf beginning at row H — directly adjacent, with no transparent gutter row. This defeats the documented purpose of GLYPH_PADDING (lines 26-28: a gutter so bilinear sampling at a quad edge never bleeds a neighbor in): a glyph's bottom-edge uv (v1=(y+height)/ATLAS_SIZE, line 175) samples between row H-1 and row H, where row H holds the next shelf's glyph coverage, so the tallest glyph's neighbor bleeds in. The vertical bounds check already uses padded_height (line 206); only the accumulator omits it. The suggested fix (max(padded_height)) is a one-token change that makes the vertical gutter consistent with the horizontal one — strictly better. No existing test pins the unpadded value: new_shelf_starts_when_the_row_fills asserts only entry.y > first.y (line 300), which passes under both forms, and the two Full/reset tests use width=ATLAS_SIZE so padded_width>512 trips the early return (line 198) before reaching the accumulator. The fix breaks no passing test.""}",3283,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,15,a9f728ddf0bc02573,opus:high,opus,high,0,T-r2,True,claude-opus-4-8,201.7,26,8920,712053,57399,16,2026-07-14T19:19:00.976Z,2026-07-14T19:22:22.658Z,"{""symbol"": ""ScriptSlot::offer_state"", ""final_verdict"": ""confirmed"", ""rationale"": ""Real invariant-violation: migration state is silently dropped on the hydrate path. offer_state calls write_guest(blob) (line 201) before arming fuel (line 204). write_guest invokes the guest `alloc` export, which is fuel-metered (build_engine sets consume_fuel(true)). The only caller, instantiate (line 132), reaches offer_state on a fresh Store whose fuel is 0 — verified in wasmi_core-1.1.0 fuel.rs:233 (Fuel::new sets remaining: 0), and nothing calls set_fuel during instantiate. At 0 fuel the alloc block's consume-fuel op does checked_sub(delta)→underflow→out_of_fuel trap (fuel.rs:294); write_guest swallows it via `.ok()?`→None, so offer_state returns early before ever running set_fuel or load.call. The prior_state blob is lost. The fix (arm fuel before write_guest) is strictly better and matches the two sibling metered paths in this same file that already do it correctly — filter_inner (set_fuel line 233 before write_guest line 234) and save_state (set_fuel line 177 before the metered call); offer_state is the lone deviation. The fix breaks no existing test: offer_state_without_export_is_no_op returns early at the state_load_fn None guard, and save_state_reads_stateful_fixture_default_blob passes None prior_state. Caveat honored: no test covers the successful state_load-with-fuel path, so the suite neither catches nor contradicts this; I confirm on the strength of reading the wasmi_core fuel implementation (not site inspection alone) plus the unambiguous intra-file ordering pattern, which is a verified mechanical fact rather than a subtle-logic guess.""}",3396,order-inferred(effort)
refute-rerun,wf_c558a298-4ad,16,a426ffb0bbefe232e,fable:medium,fable,medium,0,T-s2,True,claude-fable-5,68.0,8,1635,141395,46161,6,2026-07-14T19:19:31.347Z,2026-07-14T19:20:39.366Z,"{""symbol"": ""read_frame"", ""final_verdict"": ""false-positive"", ""rationale"": ""The cited defect does not exist in the current tree: crates/aether-codec/src/frame.rs line 168 is `r.read_exact(&mut prefix_buf)?;` — the prefix read already propagates as FrameError::Io via `?`, identical to the other I/O paths in the fn. The behavior the finding asks for is pinned by a passing-shaped test, `truncated_prefix_returns_io_error_with_fix` (line 382), which feeds a 2-byte truncated prefix through `read_frame` and asserts `matches!(err, FrameError::Io(_))`; `truncated_body_returns_io_error` (line 332) covers the body-side path the same way. There is no `.unwrap()` on the prefix read to fix, so the suggested change is a no-op against this code.""}",3206,exact
refute-rerun,wf_c558a298-4ad,17,a6f841aa5677ea98a,fable:medium,fable,medium,0,T-s3,True,claude-fable-5,48.3,2,127,8695,35551,2,2026-07-14T19:19:43.319Z,2026-07-14T19:20:31.586Z,"{""symbol"": ""Atlas::pack (crates/aether-capabilities/src/text/runtime/atlas.rs:211)"", ""final_verdict"": ""confirmed"", ""rationale"": ""pack() checks that padded_height fits (line 206) and advances shelf_x by padded_width (line 210), but accumulates only the unpadded height into shelf_height (line 211). Since the next shelf starts at shelf_y + shelf_height, the tallest glyph on each shelf ends at exactly the row where the next shelf's glyphs begin — zero vertical gutter, violating the module's own documented GLYPH_PADDING invariant (lines 26–28: one transparent-pixel gutter so bilinear sampling never bleeds a neighbor's coverage). The glyph's v1 uv lands exactly on that shared edge, so bilinear sampling there interpolates the neighbor's top texel row. Concrete path: place a glyph of height H that is the shelf max, fill the shelf, place any glyph on the next shelf — it starts at y+H, adjacent with no gap. No existing test pins the vertical gap: new_shelf_starts_when_the_row_fills asserts only entry.y > first.y (holds under the fix, y=5 vs 4), and the two full/reset tests use ATLAS_SIZE-wide bands that trip the padded_width > ATLAS_SIZE check before shelf accumulation matters. The suggested fix (max(padded_height)) makes the vertical axis consistent with the horizontal one and breaks no passing test. Confirmation rests on the internal inconsistency against the stated invariant, not a subtle math reading; severity is a rendering-artifact bug, not high-severity, so the no-covering-test uncertainty escape does not apply.""}",3283,exact
refute-rerun,wf_c558a298-4ad,18,a2f93c9ea4ef0a575,fable:medium,fable,medium,0,T-s4,True,claude-fable-5,42.0,4,810,63887,36545,3,2026-07-14T19:20:07.325Z,2026-07-14T19:20:49.294Z,"{""symbol"": ""TreeWalk::absorb"", ""final_verdict"": ""false-positive"", ""rationale"": ""The finding's quoted \""current form\"" does not exist in the code: absorb's visited check (walk.rs:88-93) guards only the frontier push, and self.collected.push(entry) runs unconditionally, so a Sent to an already-visited mailbox is still collected — the code already implements the suggested fix. The exact ping-pong scenario is pinned by the passing test repro_ping_pong_reply_to_visited_mailbox_is_dropped (walk.rs:498), which asserts the reply-to-visited-observer node appears in the stitched tree; ran cargo test -p aether-capabilities trace::walk — all 7 tests pass.""}",3338,exact
refute-rerun,wf_c558a298-4ad,19,a2dbf9ed935bdd781,fable:medium,fable,medium,0,T-r2,True,claude-fable-5,149.5,22,4545,642110,19365,16,2026-07-14T19:20:11.260Z,2026-07-14T19:22:40.715Z,"{""symbol"": ""ScriptSlot::offer_state"", ""final_verdict"": ""confirmed"", ""rationale"": ""Empirically grounded, not inspection-only. A fresh wasmi Store under a consume_fuel(true) engine starts with zero fuel, so the `alloc` call inside write_guest (line 262) traps OutOfFuel before offer_state's later set_fuel at line 204 ever runs, and the else-return at line 201 silently drops the migration blob. I added a temporary probe test (instantiate the existing stateful_wasm fixture with prior_state = Some(b\""prior state!!\""), then save_state) at crates/aether-behavior/src/host/slot.rs: on the current code it FAILED, returning the fixture's default blob (\""default state\"") instead of the prior blob — the fixture's state_load/state_save demonstrably echo loaded state, so the drop is offer_state's, matching the finder's mechanism exactly. With the suggested reorder (set_fuel before write_guest) the probe passed and the full aether-behavior -F host suite passed 36/36, so the fix breaks no existing test (the existing offer_state_without_export_is_no_op test does not cover this path — it has no state_load export). Note: instantiate() is the only caller that reaches offer_state with a fresh store, so every replace_component-style state migration into a stateful behavior script currently loses its state. Temporary probe and fix were reverted; the worktree file is back to its found state for the parent fix loop.""}",3396,exact
refute-round1,wf_4998fc6b-90d,0,a6a431a9c0245d872,sonnet:medium,sonnet,medium,0,T-s3,True,claude-sonnet-5,55.0,4,4601,48079,55103,2,2026-07-14T19:04:27.994Z,2026-07-14T19:05:22.945Z,"{""symbol"": ""Atlas::pack (shelf_height accumulator, atlas.rs:211)"", ""final_verdict"": ""confirmed"", ""rationale"": ""The horizontal accumulator already threads GLYPH_PADDING through consistently — shelf_x advances by padded_width (line 210) and the overrun check uses padded_width (line 201) — but the vertical accumulator does not: padded_height is computed and used only for the fits-check (self.shelf_y + padded_height > ATLAS_SIZE, line 206), while the value actually carried forward into the next shelf's y-origin (shelf_y = shelf_y + shelf_height, line 202) is built from raw `height` (line 211). Concretely: place a glyph of height h1 on shelf 1, then a glyph that opens shelf 2 — shelf 2's y becomes shelf_y_prev + h1 exactly, so the last pixel row of the shelf-1 glyph (row y0+h1-1) is immediately adjacent to the first pixel row of the shelf-2 glyph (row y0+h1), with no 1px transparent gutter between them. That directly contradicts the module's own stated invariant (doc comment on GLYPH_PADDING, lines 26-28: 'one transparent-pixel gutter between packed glyphs so bilinear sampling ... never bleeds a neighbor's coverage in') which the code already honors in the horizontal direction but not vertically — an internal inconsistency, not a judgment call.\n\nNo existing test pins pixel-level gutter presence between shelf rows (new_shelf_starts_when_the_row_fills only asserts entry.y > first.y, not the gap magnitude), so this isn't refuted by a passing test. I verified the suggested fix (`.max(padded_height)`) against every test in the file: none check exact shelf_y offsets or exact iteration-count-to-Full, so widening the row height slightly (by 1px) changes no assertion outcomes — reports_full_when_the_atlas_cannot_grow and reset_clears_full_flag_and_accepts_new_glyphs only check that Full eventually appears within a generous 32-iteration budget, comfortably true either way. The fix is a strict one-line correction that mirrors the already-correct horizontal handling.""}",3283,order-inferred(effort)
